שם הקובץ,נתיב הקובץ,תיקיית המקור,מספר שורות
"ציוני מהרן על משנה תורה, הלכות נדרים.txt","אוצריא/הלכה/משנה תורה/מפרשים/ציוני מהרן/ספר הפלאה/ציוני מהרן על משנה תורה, הלכות נדרים.txt",sefaria,25
"ציוני מהרן על משנה תורה, הלכות נזירות.txt","אוצריא/הלכה/משנה תורה/מפרשים/ציוני מהרן/ספר הפלאה/ציוני מהרן על משנה תורה, הלכות נזירות.txt",sefaria,22
"באורי מהרי קורקוס והרדבז על משנה תורה, הלכות בית הבחירה.txt","אוצריא/הלכה/משנה תורה/מפרשים/באורי מהרי קורקוס והרדבז/ספר עבודה/באורי מהרי קורקוס והרדבז על משנה תורה, הלכות בית הבחירה.txt",sefaria,180
"באורי מהרי קורקוס והרדבז על משנה תורה, הלכות ביאת מקדש.txt","אוצריא/הלכה/משנה תורה/מפרשים/באורי מהרי קורקוס והרדבז/ספר עבודה/באורי מהרי קורקוס והרדבז על משנה תורה, הלכות ביאת מקדש.txt",sefaria,199
"הערות על באורי מהרי קורקוס והרדבז על משנה תורה, הלכות ביאת מקדש.txt","אוצריא/הלכה/משנה תורה/מפרשים/באורי מהרי קורקוס והרדבז/ספר עבודה/הערות על באורי מהרי קורקוס והרדבז על משנה תורה, הלכות ביאת מקדש.txt",sefaria,339
"הערות על באורי מהרי קורקוס והרדבז על משנה תורה, הלכות בית הבחירה.txt","אוצריא/הלכה/משנה תורה/מפרשים/באורי מהרי קורקוס והרדבז/ספר עבודה/הערות על באורי מהרי קורקוס והרדבז על משנה תורה, הלכות בית הבחירה.txt",sefaria,275
"אבן האזל על משנה תורה, הלכות תמורה.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר קורבנות/אבן האזל על משנה תורה, הלכות תמורה.txt",sefaria,13
"אבן האזל על משנה תורה, הלכות שגגות.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר קורבנות/אבן האזל על משנה תורה, הלכות שגגות.txt",sefaria,11
"אבן האזל על משנה תורה, הלכות בכורות.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר קורבנות/אבן האזל על משנה תורה, הלכות בכורות.txt",sefaria,6
"אבן האזל על משנה תורה, הלכות מחוסרי כפרה.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר קורבנות/אבן האזל על משנה תורה, הלכות מחוסרי כפרה.txt",sefaria,11
"אבן האזל על משנה תורה, הלכות חגיגה.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר קורבנות/אבן האזל על משנה תורה, הלכות חגיגה.txt",sefaria,6
"אבן האזל על משנה תורה, הלכות קרבן פסח.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר קורבנות/אבן האזל על משנה תורה, הלכות קרבן פסח.txt",sefaria,14
"אבן האזל על משנה תורה, הלכות חובל ומזיק.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר נזיקין/אבן האזל על משנה תורה, הלכות חובל ומזיק.txt",sefaria,75
"אבן האזל על משנה תורה, הלכות גזילה ואבידה.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר נזיקין/אבן האזל על משנה תורה, הלכות גזילה ואבידה.txt",sefaria,205
"אבן האזל על משנה תורה, הלכות גניבה.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר נזיקין/אבן האזל על משנה תורה, הלכות גניבה.txt",sefaria,119
"אבן האזל על משנה תורה, הלכות נזקי ממון.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר נזיקין/אבן האזל על משנה תורה, הלכות נזקי ממון.txt",sefaria,263
"אבן האזל על משנה תורה, הלכות רוצח ושמירת נפש.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר נזיקין/אבן האזל על משנה תורה, הלכות רוצח ושמירת נפש.txt",sefaria,53
"אבן האזל על משנה תורה, הלכות שחיטה.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר קדושה/אבן האזל על משנה תורה, הלכות שחיטה.txt",sefaria,83
"אבן האזל על משנה תורה, הלכות איסורי ביאה.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר קדושה/אבן האזל על משנה תורה, הלכות איסורי ביאה.txt",sefaria,11
"אבן האזל על משנה תורה, הלכות מאכלות אסורות.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר קדושה/אבן האזל על משנה תורה, הלכות מאכלות אסורות.txt",sefaria,78
"אבן האזל על משנה תורה, הלכות מכירה.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר קניין/אבן האזל על משנה תורה, הלכות מכירה.txt",sefaria,297
"אבן האזל על משנה תורה, הלכות שכנים.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר קניין/אבן האזל על משנה תורה, הלכות שכנים.txt",sefaria,90
"אבן האזל על משנה תורה, הלכות עבדים.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר קניין/אבן האזל על משנה תורה, הלכות עבדים.txt",sefaria,76
"אבן האזל על משנה תורה, הלכות שלוחין ושותפין.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר קניין/אבן האזל על משנה תורה, הלכות שלוחין ושותפין.txt",sefaria,50
"אבן האזל על משנה תורה, הלכות זכייה ומתנה.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר קניין/אבן האזל על משנה תורה, הלכות זכייה ומתנה.txt",sefaria,129
"אבן האזל על משנה תורה, הלכות דעות.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר מדע/אבן האזל על משנה תורה, הלכות דעות.txt",sefaria,9
"אבן האזל על משנה תורה, הלכות עבודה זרה וחוקות הגויים.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר מדע/אבן האזל על משנה תורה, הלכות עבודה זרה וחוקות הגויים.txt",sefaria,24
"אבן האזל על משנה תורה, הלכות יסודי התורה.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר מדע/אבן האזל על משנה תורה, הלכות יסודי התורה.txt",sefaria,34
"אבן האזל על משנה תורה, הלכות תרומות.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר זרעים/אבן האזל על משנה תורה, הלכות תרומות.txt",sefaria,6
"אבן האזל על משנה תורה, הלכות אבל.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר שופטים/אבן האזל על משנה תורה, הלכות אבל.txt",sefaria,29
"אבן האזל על משנה תורה, הלכות סנהדרין והעונשין המסורין להם.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר שופטים/אבן האזל על משנה תורה, הלכות סנהדרין והעונשין המסורין להם.txt",sefaria,77
"אבן האזל על משנה תורה, הלכות ממרים.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר שופטים/אבן האזל על משנה תורה, הלכות ממרים.txt",sefaria,20
"אבן האזל על משנה תורה, הלכות מלכים ומלחמות.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר שופטים/אבן האזל על משנה תורה, הלכות מלכים ומלחמות.txt",sefaria,47
"אבן האזל על משנה תורה, הלכות עדות.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר שופטים/אבן האזל על משנה תורה, הלכות עדות.txt",sefaria,43
"אבן האזל על משנה תורה, מסירת תורה שבעל פה.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/הקדמה/אבן האזל על משנה תורה, מסירת תורה שבעל פה.txt",sefaria,9
"אבן האזל על משנה תורה, הלכות מגילה וחנוכה.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר זמנים/אבן האזל על משנה תורה, הלכות מגילה וחנוכה.txt",sefaria,17
"אבן האזל על משנה תורה, הלכות שופר וסוכה ולולב.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר זמנים/אבן האזל על משנה תורה, הלכות שופר וסוכה ולולב.txt",sefaria,48
"אבן האזל על משנה תורה, הלכות עירובין.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר זמנים/אבן האזל על משנה תורה, הלכות עירובין.txt",sefaria,9
"אבן האזל על משנה תורה, הלכות שקלים.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר זמנים/אבן האזל על משנה תורה, הלכות שקלים.txt",sefaria,6
"אבן האזל על משנה תורה, הלכות חמץ ומצה.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר זמנים/אבן האזל על משנה תורה, הלכות חמץ ומצה.txt",sefaria,41
"אבן האזל על משנה תורה, הלכות שביתת יום טוב.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר זמנים/אבן האזל על משנה תורה, הלכות שביתת יום טוב.txt",sefaria,31
"אבן האזל על משנה תורה, הלכות תעניות.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר זמנים/אבן האזל על משנה תורה, הלכות תעניות.txt",sefaria,6
"אבן האזל על משנה תורה, הלכות שבת.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר זמנים/אבן האזל על משנה תורה, הלכות שבת.txt",sefaria,126
"אבן האזל על משנה תורה, הלכות קריאת שמע.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר אהבה/אבן האזל על משנה תורה, הלכות קריאת שמע.txt",sefaria,30
"אבן האזל על משנה תורה, הלכות תפילה וברכת כהנים.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר אהבה/אבן האזל על משנה תורה, הלכות תפילה וברכת כהנים.txt",sefaria,15
"אבן האזל על משנה תורה, הלכות תפילין ומזוזה וספר תורה.txt","אוצריא/הלכה/משנה תורה/מפרשים/אבן האזל/ספר אהבה/אבן האזל על משנה תורה, הלכות תפילין ומזוזה וספר תורה.txt",sefaria,12
